Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,CumulativeTime,GapToLeader
0 days 01:37:23.194000,GAS,10,0 days 00:01:24.499000,23.0,2.0,,,0 days 00:00:29.633000,0 days 00:00:17.823000,0 days 00:00:37.043000,0 days 01:36:28.384000,0 days 01:36:46.207000,0 days 01:37:23.250000,258.0,307.0,290.0,298.0,True,HARD,12.0,True,Alpine,0 days 01:35:58.695000,2026-03-08 04:37:05.318,1,10.0,False,,False,True,84.499,1369.493,109.11400000000003
0 days 01:38:48.046000,GAS,10,0 days 00:01:24.852000,24.0,2.0,,,0 days 00:00:30.053000,0 days 00:00:17.852000,0 days 00:00:36.947000,0 days 01:37:53.303000,0 days 01:38:11.155000,0 days 01:38:48.102000,260.0,307.0,299.0,288.0,False,HARD,13.0,True,Alpine,0 days 01:37:23.194000,2026-03-08 04:38:29.817,1,10.0,False,,False,True,84.852,1454.345,110.74399999999991
0 days 01:40:12.586000,GAS,10,0 days 00:01:24.540000,25.0,2.0,,,0 days 00:00:29.816000,0 days 00:00:17.886000,0 days 00:00:36.838000,0 days 01:39:17.918000,0 days 01:39:35.804000,0 days 01:40:12.642000,263.0,305.0,298.0,295.0,False,HARD,14.0,True,Alpine,0 days 01:38:48.046000,2026-03-08 04:39:54.669,1,10.0,False,,False,True,84.54,1538.885,110.73900000000003
0 days 01:41:37.357000,GAS,10,0 days 00:01:24.771000,26.0,2.0,,,0 days 00:00:29.940000,0 days 00:00:17.957000,0 days 00:00:36.874000,0 days 01:40:42.582000,0 days 01:41:00.539000,0 days 01:41:37.413000,251.0,306.0,293.0,294.0,False,HARD,15.0,True,Alpine,0 days 01:40:12.586000,2026-03-08 04:41:19.209,1,10.0,False,,False,True,84.771,1623.656,112.37199999999984
0 days 01:43:02.018000,GAS,10,0 days 00:01:24.661000,27.0,2.0,,,0 days 00:00:29.680000,0 days 00:00:17.895000,0 days 00:00:37.086000,0 days 01:42:07.093000,0 days 01:42:24.988000,0 days 01:43:02.074000,270.0,304.0,297.0,288.0,False,HARD,16.0,True,Alpine,0 days 01:41:37.357000,2026-03-08 04:42:43.980,1,10.0,False,,False,True,84.661,1708.317,191.71000000000004
0 days 01:44:26.813000,GAS,10,0 days 00:01:24.795000,28.0,2.0,,,0 days 00:00:29.776000,0 days 00:00:17.975000,0 days 00:00:37.044000,0 days 01:43:31.850000,0 days 01:43:49.825000,0 days 01:44:26.869000,265.0,304.0,295.0,293.0,False,HARD,17.0,True,Alpine,0 days 01:43:02.018000,2026-03-08 04:44:08.641,1,10.0,False,,False,True,84.795,1793.112,193.41600000000017
0 days 01:45:51.909000,GAS,10,0 days 00:01:25.096000,29.0,2.0,,,0 days 00:00:29.838000,0 days 00:00:18.010000,0 days 00:00:37.248000,0 days 01:44:56.707000,0 days 01:45:14.717000,0 days 01:45:51.965000,265.0,303.0,292.0,294.0,False,HARD,18.0,True,Alpine,0 days 01:44:26.813000,2026-03-08 04:45:33.436,1,10.0,False,,False,True,85.096,1878.208,195.5250000000001
0 days 01:47:17.151000,GAS,10,0 days 00:01:25.242000,30.0,2.0,,,0 days 00:00:30.259000,0 days 00:00:17.917000,0 days 00:00:37.066000,0 days 01:46:22.224000,0 days 01:46:40.141000,0 days 01:47:17.207000,254.0,306.0,294.0,284.0,False,HARD,19.0,True,Alpine,0 days 01:45:51.909000,2026-03-08 04:46:58.532,1,10.0,False,,False,True,85.242,1963.45,197.74099999999999
0 days 01:48:42.422000,GAS,10,0 days 00:01:25.271000,31.0,2.0,,,0 days 00:00:30.213000,0 days 00:00:17.873000,0 days 00:00:37.185000,0 days 01:47:47.420000,0 days 01:48:05.293000,0 days 01:48:42.478000,258.0,306.0,288.0,285.0,False,HARD,20.0,True,Alpine,0 days 01:47:17.151000,2026-03-08 04:48:23.774,1,10.0,False,,False,True,85.271,2048.721,200.07799999999997
0 days 01:50:07.624000,GAS,10,0 days 00:01:25.202000,32.0,2.0,,,0 days 00:00:30.200000,0 days 00:00:17.946000,0 days 00:00:37.056000,0 days 01:49:12.678000,0 days 01:49:30.624000,0 days 01:50:07.680000,258.0,303.0,295.0,282.0,False,HARD,21.0,True,Alpine,0 days 01:48:42.422000,2026-03-08 04:49:49.045,1,10.0,False,,False,True,85.202,2133.9230000000002,202.3330000000003
0 days 01:54:36.173000,GAS,10,0 days 00:01:25.029000,35.0,2.0,,,0 days 00:00:30.064000,0 days 00:00:17.915000,0 days 00:00:37.050000,0 days 01:53:41.264000,0 days 01:53:59.179000,0 days 01:54:36.229000,266.0,302.0,299.0,286.0,False,HARD,24.0,True,Alpine,0 days 01:53:11.144000,2026-03-08 04:54:17.767,1,9.0,False,,False,True,85.029,2218.952,120.64600000000019
0 days 01:56:01.350000,GAS,10,0 days 00:01:25.177000,36.0,2.0,,,0 days 00:00:29.890000,0 days 00:00:17.876000,0 days 00:00:37.411000,0 days 01:55:06.119000,0 days 01:55:23.995000,0 days 01:56:01.406000,264.0,306.0,291.0,296.0,False,HARD,25.0,True,Alpine,0 days 01:54:36.173000,2026-03-08 04:55:42.796,1,9.0,False,,False,True,85.177,2304.129,204.70600000000013
0 days 01:57:27.683000,GAS,10,0 days 00:01:26.333000,37.0,2.0,,,0 days 00:00:30.147000,0 days 00:00:18.019000,0 days 00:00:38.167000,0 days 01:56:31.553000,0 days 01:56:49.572000,0 days 01:57:27.739000,268.0,302.0,302.0,286.0,False,HARD,26.0,True,Alpine,0 days 01:56:01.350000,2026-03-08 04:57:07.973,1,10.0,False,,False,True,86.333,2390.462,204.71900000000005
0 days 01:58:53.777000,GAS,10,0 days 00:01:26.094000,38.0,2.0,,,0 days 00:00:30.547000,0 days 00:00:17.760000,0 days 00:00:37.787000,0 days 01:57:58.286000,0 days 01:58:16.046000,0 days 01:58:53.833000,261.0,315.0,294.0,263.0,False,HARD,27.0,True,Alpine,0 days 01:57:27.683000,2026-03-08 04:58:34.306,1,9.0,False,,False,True,86.094,2476.556,204.4430000000002
0 days 02:00:19.042000,GAS,10,0 days 00:01:25.265000,39.0,2.0,,,0 days 00:00:30.113000,0 days 00:00:17.989000,0 days 00:00:37.163000,0 days 01:59:23.946000,0 days 01:59:41.935000,0 days 02:00:19.098000,262.0,300.0,290.0,286.0,False,HARD,28.0,True,Alpine,0 days 01:58:53.777000,2026-03-08 05:00:00.400,1,9.0,False,,False,True,85.265,2561.821,130.596
0 days 02:01:45.174000,GAS,10,0 days 00:01:26.132000,40.0,2.0,,,0 days 00:00:30.738000,0 days 00:00:17.773000,0 days 00:00:37.621000,0 days 02:00:49.836000,0 days 02:01:07.609000,0 days 02:01:45.230000,265.0,307.0,298.0,271.0,False,HARD,29.0,True,Alpine,0 days 02:00:19.042000,2026-03-08 05:01:25.665,1,10.0,False,,False,True,86.132,2647.953,133.79799999999977
0 days 02:03:10.493000,GAS,10,0 days 00:01:25.319000,41.0,2.0,,,0 days 00:00:30.039000,0 days 00:00:17.873000,0 days 00:00:37.407000,0 days 02:02:15.269000,0 days 02:02:33.142000,0 days 02:03:10.549000,257.0,308.0,297.0,295.0,False,HARD,30.0,True,Alpine,0 days 02:01:45.174000,2026-03-08 05:02:51.797,1,10.0,False,,False,True,85.319,2733.272,375.71500000000015
0 days 02:04:35.372000,GAS,10,0 days 00:01:24.879000,42.0,2.0,,,0 days 00:00:29.776000,0 days 00:00:17.899000,0 days 00:00:37.204000,0 days 02:03:40.325000,0 days 02:03:58.224000,0 days 02:04:35.428000,270.0,304.0,293.0,306.0,False,HARD,31.0,True,Alpine,0 days 02:03:10.493000,2026-03-08 05:04:17.116,1,10.0,False,,False,True,84.879,2818.151,374.8869999999997
0 days 02:06:00.349000,GAS,10,0 days 00:01:24.977000,43.0,2.0,,,0 days 00:00:30.015000,0 days 00:00:17.902000,0 days 00:00:37.060000,0 days 02:05:05.443000,0 days 02:05:23.345000,0 days 02:06:00.405000,260.0,306.0,288.0,289.0,False,HARD,32.0,True,Alpine,0 days 02:04:35.372000,2026-03-08 05:05:41.995,1,10.0,False,,False,True,84.977,2903.128,373.94500000000016
0 days 02:07:25.377000,GAS,10,0 days 00:01:25.028000,44.0,2.0,,,0 days 00:00:29.992000,0 days 00:00:17.897000,0 days 00:00:37.139000,0 days 02:06:30.397000,0 days 02:06:48.294000,0 days 02:07:25.433000,261.0,304.0,296.0,290.0,False,HARD,33.0,True,Alpine,0 days 02:06:00.349000,2026-03-08 05:07:06.972,1,10.0,False,,False,True,85.028,2988.156,142.3159999999998
0 days 02:08:52.552000,GAS,10,0 days 00:01:27.175000,45.0,2.0,,,0 days 00:00:30.630000,0 days 00:00:18.626000,0 days 00:00:37.919000,0 days 02:07:56.063000,0 days 02:08:14.689000,0 days 02:08:52.608000,260.0,283.0,290.0,292.0,False,HARD,34.0,True,Alpine,0 days 02:07:25.377000,2026-03-08 05:08:32.000,1,10.0,False,,False,True,87.175,3075.331,146.82600000000002
0 days 02:10:17.905000,GAS,10,0 days 00:01:25.353000,46.0,2.0,,,0 days 00:00:30.097000,0 days 00:00:17.911000,0 days 00:00:37.345000,0 days 02:09:22.705000,0 days 02:09:40.616000,0 days 02:10:17.961000,264.0,305.0,289.0,286.0,False,HARD,35.0,True,Alpine,0 days 02:08:52.552000,2026-03-08 05:09:59.175,1,10.0,False,,False,True,85.353,3160.684,149.23400000000038
0 days 02:11:44.402000,GAS,10,0 days 00:01:26.497000,47.0,2.0,,,0 days 00:00:29.971000,0 days 00:00:18.379000,0 days 00:00:38.147000,0 days 02:10:47.932000,0 days 02:11:06.311000,0 days 02:11:44.458000,271.0,230.0,299.0,288.0,False,HARD,36.0,True,Alpine,0 days 02:10:17.905000,2026-03-08 05:11:24.528,1,10.0,False,,False,True,86.497,3247.181,153.0540000000001
0 days 02:13:09.384000,GAS,10,0 days 00:01:24.982000,48.0,2.0,,,0 days 00:00:29.911000,0 days 00:00:17.794000,0 days 00:00:37.277000,0 days 02:12:14.369000,0 days 02:12:32.163000,0 days 02:13:09.440000,264.0,307.0,294.0,294.0,False,HARD,37.0,True,Alpine,0 days 02:11:44.402000,2026-03-08 05:12:51.025,1,10.0,False,,False,True,84.982,3332.163,155.27199999999993
0 days 02:14:34.665000,GAS,10,0 days 00:01:25.281000,49.0,2.0,,,0 days 00:00:30.100000,0 days 00:00:17.949000,0 days 00:00:37.232000,0 days 02:13:39.540000,0 days 02:13:57.489000,0 days 02:14:34.721000,263.0,303.0,291.0,292.0,False,HARD,38.0,True,Alpine,0 days 02:13:09.384000,2026-03-08 05:14:16.007,1,10.0,False,,False,True,85.281,3417.444,157.71799999999985
0 days 02:15:59.592000,GAS,10,0 days 00:01:24.927000,50.0,2.0,,,0 days 00:00:30.004000,0 days 00:00:17.925000,0 days 00:00:36.998000,0 days 02:15:04.725000,0 days 02:15:22.650000,0 days 02:15:59.648000,271.0,302.0,292.0,293.0,False,HARD,39.0,True,Alpine,0 days 02:14:34.665000,2026-03-08 05:15:41.288,1,10.0,False,,False,True,84.927,3502.371,159.33500000000004
0 days 02:17:26.052000,GAS,10,0 days 00:01:26.460000,51.0,2.0,,,0 days 00:00:30.170000,0 days 00:00:18.244000,0 days 00:00:38.046000,0 days 02:16:29.818000,0 days 02:16:48.062000,0 days 02:17:26.108000,259.0,248.0,300.0,294.0,False,HARD,40.0,True,Alpine,0 days 02:15:59.592000,2026-03-08 05:17:06.215,1,10.0,False,,False,True,86.46,3588.831,163.11200000000008
0 days 02:18:52.579000,GAS,10,0 days 00:01:26.527000,52.0,2.0,,,0 days 00:00:31.448000,0 days 00:00:17.854000,0 days 00:00:37.225000,0 days 02:17:57.556000,0 days 02:18:15.410000,0 days 02:18:52.635000,258.0,309.0,297.0,290.0,False,HARD,41.0,True,Alpine,0 days 02:17:26.052000,2026-03-08 05:18:32.675,1,10.0,False,,False,True,86.527,3675.358,166.6310000000003
0 days 02:20:17.369000,GAS,10,0 days 00:01:24.790000,53.0,2.0,,,0 days 00:00:29.893000,0 days 00:00:17.911000,0 days 00:00:36.986000,0 days 02:19:22.528000,0 days 02:19:40.439000,0 days 02:20:17.425000,263.0,303.0,292.0,293.0,False,HARD,42.0,True,Alpine,0 days 02:18:52.579000,2026-03-08 05:19:59.202,1,10.0,False,,False,True,84.79,3760.148,168.2560000000003
0 days 02:21:41.889000,GAS,10,0 days 00:01:24.520000,54.0,2.0,,,0 days 00:00:29.789000,0 days 00:00:17.954000,0 days 00:00:36.777000,0 days 02:20:47.214000,0 days 02:21:05.168000,0 days 02:21:41.945000,269.0,302.0,292.0,295.0,False,HARD,43.0,True,Alpine,0 days 02:20:17.369000,2026-03-08 05:21:23.992,1,10.0,False,,False,True,84.52,3844.668,239.4590000000003
0 days 02:23:06.484000,GAS,10,0 days 00:01:24.595000,55.0,2.0,,,0 days 00:00:29.659000,0 days 00:00:17.851000,0 days 00:00:37.085000,0 days 02:22:11.604000,0 days 02:22:29.455000,0 days 02:23:06.540000,274.0,302.0,296.0,293.0,False,HARD,44.0,True,Alpine,0 days 02:21:41.889000,2026-03-08 05:22:48.512,1,10.0,False,,False,True,84.595,3929.263,240.2449999999999
0 days 02:24:30.970000,GAS,10,0 days 00:01:24.486000,56.0,2.0,,,0 days 00:00:29.844000,0 days 00:00:17.894000,0 days 00:00:36.748000,0 days 02:23:36.384000,0 days 02:23:54.278000,0 days 02:24:31.026000,262.0,302.0,298.0,298.0,True,HARD,45.0,True,Alpine,0 days 02:23:06.484000,2026-03-08 05:24:13.107,1,10.0,False,,False,True,84.486,4013.7490000000003,239.90800000000036
0 days 02:25:55.807000,GAS,10,0 days 00:01:24.837000,57.0,2.0,,,0 days 00:00:29.814000,0 days 00:00:17.848000,0 days 00:00:37.175000,0 days 02:25:00.840000,0 days 02:25:18.688000,0 days 02:25:55.863000,273.0,302.0,295.0,295.0,False,HARD,46.0,True,Alpine,0 days 02:24:30.970000,2026-03-08 05:25:37.593,1,10.0,False,,False,True,84.837,4098.586,176.5010000000002
0 days 01:05:31.299000,PER,11,0 days 00:01:28.763000,2.0,1.0,,,0 days 00:00:31.753000,0 days 00:00:18.188000,0 days 00:00:38.822000,0 days 01:04:34.380000,0 days 01:04:52.568000,0 days 01:05:31.390000,251.0,312.0,305.0,238.0,True,MEDIUM,2.0,True,Cadillac,0 days 01:04:02.536000,2026-03-08 04:05:09.159,1,19.0,False,,False,True,88.763,88.763,4.1370000000000005
0 days 01:06:59.393000,PER,11,0 days 00:01:28.094000,3.0,1.0,,,0 days 00:00:31.672000,0 days 00:00:18.037000,0 days 00:00:38.385000,0 days 01:06:03.062000,0 days 01:06:21.099000,0 days 01:06:59.484000,253.0,311.0,298.0,260.0,True,MEDIUM,3.0,True,Cadillac,0 days 01:05:31.299000,2026-03-08 04:06:37.922,1,18.0,False,,False,True,88.094,176.857,7.356999999999999
0 days 01:08:26.615000,PER,11,0 days 00:01:27.222000,4.0,1.0,,,0 days 00:00:30.827000,0 days 00:00:18.195000,0 days 00:00:38.200000,0 days 01:07:30.311000,0 days 01:07:48.506000,0 days 01:08:26.706000,255.0,307.0,298.0,280.0,True,MEDIUM,4.0,True,Cadillac,0 days 01:06:59.393000,2026-03-08 04:08:06.016,1,18.0,False,,False,True,87.222,264.079,9.513000000000005
0 days 01:09:54.640000,PER,11,0 days 00:01:28.025000,5.0,1.0,,,0 days 00:00:31.295000,0 days 00:00:18.506000,0 days 00:00:38.224000,0 days 01:08:58.001000,0 days 01:09:16.507000,0 days 01:09:54.731000,256.0,300.0,292.0,291.0,False,MEDIUM,5.0,True,Cadillac,0 days 01:08:26.615000,2026-03-08 04:09:33.238,1,18.0,False,,False,True,88.025,352.104,13.036000000000001
0 days 01:11:22.235000,PER,11,0 days 00:01:27.595000,6.0,1.0,,,0 days 00:00:31.178000,0 days 00:00:18.288000,0 days 00:00:38.129000,0 days 01:10:25.909000,0 days 01:10:44.197000,0 days 01:11:22.326000,259.0,302.0,289.0,269.0,False,MEDIUM,6.0,True,Cadillac,0 days 01:09:54.640000,2026-03-08 04:11:01.263,1,18.0,False,,False,True,87.595,439.699,94.16399999999999
0 days 01:12:49.860000,PER,11,0 days 00:01:27.625000,7.0,1.0,,,0 days 00:00:31.003000,0 days 00:00:18.300000,0 days 00:00:38.322000,0 days 01:11:53.329000,0 days 01:12:11.629000,0 days 01:12:49.951000,258.0,300.0,296.0,273.0,False,MEDIUM,7.0,True,Cadillac,0 days 01:11:22.235000,2026-03-08 04:12:28.858,1,18.0,False,,False,True,87.625,527.324,96.70999999999992
0 days 01:14:17.044000,PER,11,0 days 00:01:27.184000,8.0,1.0,,,0 days 00:00:30.946000,0 days 00:00:18.193000,0 days 00:00:38.045000,0 days 01:13:20.897000,0 days 01:13:39.090000,0 days 01:14:17.135000,257.0,302.0,296.0,281.0,True,MEDIUM,8.0,True,Cadillac,0 days 01:12:49.860000,2026-03-08 04:13:56.483,1,18.0,False,,False,True,87.184,614.508,98.93000000000006
0 days 01:15:44.094000,PER,11,0 days 00:01:27.050000,9.0,1.0,,,0 days 00:00:30.807000,0 days 00:00:18.233000,0 days 00:00:38.010000,0 days 01:14:47.942000,0 days 01:15:06.175000,0 days 01:15:44.185000,256.0,300.0,296.0,292.0,True,MEDIUM,9.0,True,Cadillac,0 days 01:14:17.044000,2026-03-08 04:15:23.667,1,17.0,False,,False,True,87.05,701.558,100.53899999999999
0 days 01:17:11.689000,PER,11,0 days 00:01:27.595000,10.0,1.0,,,0 days 00:00:30.981000,0 days 00:00:18.397000,0 days 00:00:38.217000,0 days 01:16:15.166000,0 days 01:16:33.563000,0 days 01:17:11.780000,257.0,294.0,296.0,284.0,False,MEDIUM,10.0,True,Cadillac,0 days 01:15:44.094000,2026-03-08 04:16:50.717,1,17.0,False,,False,True,87.595,789.153,101.46500000000003
0 days 01:24:03.186000,PER,11,0 days 00:01:27.084000,14.0,1.0,,,0 days 00:00:30.356000,0 days 00:00:18.641000,0 days 00:00:38.087000,0 days 01:23:06.549000,0 days 01:23:25.190000,0 days 01:24:03.277000,248.0,291.0,292.0,291.0,False,MEDIUM,14.0,True,Cadillac,0 days 01:22:36.102000,2026-03-08 04:23:42.725,1,14.0,False,,False,True,87.084,876.237,180.75
0 days 01:25:31.323000,PER,11,0 days 00:01:28.137000,15.0,1.0,,,0 days 00:00:30.957000,0 days 00:00:18.323000,0 days 00:00:38.857000,0 days 01:24:34.234000,0 days 01:24:52.557000,0 days 01:25:31.414000,255.0,298.0,294.0,273.0,False,MEDIUM,15.0,True,Cadillac,0 days 01:24:03.186000,2026-03-08 04:25:09.809,1,14.0,False,,False,True,88.137,964.374,183.28700000000003
0 days 01:27:02.600000,PER,11,0 days 00:01:31.277000,16.0,1.0,,,0 days 00:00:31.938000,0 days 00:00:19.006000,0 days 00:00:40.333000,0 days 01:26:03.352000,0 days 01:26:22.358000,0 days 01:27:02.691000,245.0,286.0,274.0,252.0,False,MEDIUM,16.0,True,Cadillac,0 days 01:25:31.323000,2026-03-08 04:26:37.946,1,15.0,False,,False,True,91.277,1055.651,188.65300000000002
0 days 01:28:31.215000,PER,11,0 days 00:01:28.615000,17.0,1.0,,,0 days 00:00:31.493000,0 days 00:00:18.417000,0 days 00:00:38.705000,0 days 01:27:34.184000,0 days 01:27:52.601000,0 days 01:28:31.306000,257.0,299.0,297.0,254.0,False,MEDIUM,17.0,True,Cadillac,0 days 01:27:02.600000,2026-03-08 04:28:09.223,1,15.0,False,,False,True,88.615,1144.266,191.56000000000006
0 days 01:33:47.148000,PER,11,0 days 00:01:26.490000,20.0,2.0,,,0 days 00:00:30.352000,0 days 00:00:18.323000,0 days 00:00:37.815000,0 days 01:32:51.101000,0 days 01:33:09.424000,0 days 01:33:47.239000,256.0,290.0,289.0,273.0,True,HARD,2.0,True,Cadillac,0 days 01:32:20.658000,2026-03-08 04:33:27.281,1,16.0,False,,False,True,86.49,1230.756,192.71900000000005
0 days 01:35:14.410000,PER,11,0 days 00:01:27.262000,21.0,2.0,,,0 days 00:00:30.520000,0 days 00:00:18.341000,0 days 00:00:38.401000,0 days 01:34:17.759000,0 days 01:34:36.100000,0 days 01:35:14.501000,256.0,292.0,245.0,290.0,False,HARD,3.0,True,Cadillac,0 days 01:33:47.148000,2026-03-08 04:34:53.771,1,16.0,False,,False,True,87.262,1318.018,223.08300000000008
0 days 01:36:43.493000,PER,11,0 days 00:01:29.083000,22.0,2.0,,,0 days 00:00:32.306000,0 days 00:00:18.051000,0 days 00:00:38.726000,0 days 01:35:46.807000,0 days 01:36:04.858000,0 days 01:36:43.584000,259.0,301.0,253.0,255.0,False,HARD,4.0,True,Cadillac,0 days 01:35:14.410000,2026-03-08 04:36:21.033,1,16.0,False,,False,True,89.083,1407.1009999999999,229.30399999999986
0 days 01:38:10.950000,PER,11,0 days 00:01:27.457000,23.0,2.0,,,0 days 00:00:31.521000,0 days 00:00:18.152000,0 days 00:00:37.784000,0 days 01:37:15.105000,0 days 01:37:33.257000,0 days 01:38:11.041000,260.0,299.0,299.0,236.0,False,HARD,5.0,True,Cadillac,0 days 01:36:43.493000,2026-03-08 04:37:50.116,1,16.0,False,,False,True,87.457,1494.558,234.1790000000001
0 days 01:39:40.234000,PER,11,0 days 00:01:29.284000,24.0,2.0,,,0 days 00:00:30.505000,0 days 00:00:18.594000,0 days 00:00:40.185000,0 days 01:38:41.546000,0 days 01:39:00.140000,0 days 01:39:40.325000,256.0,242.0,285.0,295.0,False,HARD,6.0,True,Cadillac,0 days 01:38:10.950000,2026-03-08 04:39:17.573,1,16.0,False,,False,True,89.284,1583.842,240.24099999999999
0 days 01:41:07.327000,PER,11,0 days 00:01:27.093000,25.0,2.0,,,0 days 00:00:30.785000,0 days 00:00:18.117000,0 days 00:00:38.191000,0 days 01:40:11.110000,0 days 01:40:29.227000,0 days 01:41:07.418000,260.0,298.0,297.0,280.0,False,HARD,7.0,True,Cadillac,0 days 01:39:40.234000,2026-03-08 04:40:46.857,1,16.0,False,,False,True,87.093,1670.935,242.789
0 days 01:42:35.915000,PER,11,0 days 00:01:28.588000,26.0,2.0,,,0 days 00:00:32.306000,0 days 00:00:18.158000,0 days 00:00:38.124000,0 days 01:41:39.724000,0 days 01:41:57.882000,0 days 01:42:36.006000,256.0,303.0,297.0,297.0,False,HARD,8.0,True,Cadillac,0 days 01:41:07.327000,2026-03-08 04:42:13.950,1,16.0,False,,False,True,88.588,1759.523,248.2389999999998
0 days 01:44:04.267000,PER,11,0 days 00:01:28.352000,27.0,2.0,,,0 days 00:00:30.457000,0 days 00:00:18.511000,0 days 00:00:39.384000,0 days 01:43:06.463000,0 days 01:43:24.974000,0 days 01:44:04.358000,258.0,290.0,221.0,298.0,False,HARD,9.0,True,Cadillac,0 days 01:42:35.915000,2026-03-08 04:43:42.538,1,16.0,False,,False,True,88.352,1847.875,331.26800000000003
0 days 01:45:33.516000,PER,11,0 days 00:01:29.249000,28.0,2.0,,,0 days 00:00:31.333000,0 days 00:00:18.077000,0 days 00:00:39.839000,0 days 01:44:35.691000,0 days 01:44:53.768000,0 days 01:45:33.607000,258.0,302.0,299.0,253.0,False,HARD,10.0,True,Cadillac,0 days 01:44:04.267000,2026-03-08 04:45:10.890,1,16.0,False,,False,True,89.249,1937.124,337.4280000000001
0 days 01:47:00.450000,PER,11,0 days 00:01:26.934000,29.0,2.0,,,0 days 00:00:30.669000,0 days 00:00:18.062000,0 days 00:00:38.203000,0 days 01:46:04.276000,0 days 01:46:22.338000,0 days 01:47:00.541000,258.0,301.0,296.0,296.0,False,HARD,11.0,True,Cadillac,0 days 01:45:33.516000,2026-03-08 04:46:40.139,1,16.0,False,,False,True,86.934,2024.058,341.375
0 days 01:48:27.869000,PER,11,0 days 00:01:27.419000,30.0,2.0,,,0 days 00:00:30.911000,0 days 00:00:18.227000,0 days 00:00:38.281000,0 days 01:47:31.452000,0 days 01:47:49.679000,0 days 01:48:27.960000,255.0,296.0,297.0,281.0,False,HARD,12.0,True,Cadillac,0 days 01:47:00.450000,2026-03-08 04:48:07.073,1,16.0,False,,False,True,87.419,2111.477,345.7679999999998
0 days 01:49:58.375000,PER,11,0 days 00:01:30.506000,31.0,2.0,,,0 days 00:00:30.889000,0 days 00:00:18.328000,0 days 00:00:41.289000,0 days 01:48:58.849000,0 days 01:49:17.177000,0 days 01:49:58.466000,255.0,295.0,298.0,287.0,False,HARD,13.0,True,Cadillac,0 days 01:48:27.869000,2026-03-08 04:49:34.492,1,16.0,False,,False,True,90.506,2201.983,353.34000000000015
0 days 01:54:33.976000,PER,11,0 days 00:01:27.151000,34.0,2.0,,,0 days 00:00:30.958000,0 days 00:00:18.172000,0 days 00:00:38.021000,0 days 01:53:37.874000,0 days 01:53:56.046000,0 days 01:54:34.067000,256.0,298.0,299.0,289.0,False,HARD,16.0,True,Cadillac,0 days 01:53:06.825000,2026-03-08 04:54:13.448,1,16.0,False,,False,True,87.151,2289.134,137.28900000000021
0 days 01:56:03.202000,PER,11,0 days 00:01:29.226000,35.0,2.0,,,0 days 00:00:30.561000,0 days 00:00:18.262000,0 days 00:00:40.403000,0 days 01:55:04.628000,0 days 01:55:22.890000,0 days 01:56:03.293000,258.0,295.0,302.0,295.0,False,HARD,17.0,True,Cadillac,0 days 01:54:33.976000,2026-03-08 04:55:40.599,1,16.0,False,,False,True,89.226,2378.36,280.0540000000001
0 days 01:57:32.093000,PER,11,0 days 00:01:28.891000,36.0,2.0,,,0 days 00:00:30.652000,0 days 00:00:18.755000,0 days 00:00:39.484000,0 days 01:56:33.945000,0 days 01:56:52.700000,0 days 01:57:32.184000,260.0,227.0,301.0,289.0,False,HARD,18.0,True,Cadillac,0 days 01:56:03.202000,2026-03-08 04:57:09.825,1,16.0,False,,False,True,88.891,2467.251,367.82800000000043
